anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2022,0,64566,MINERA ESCONDIDA LIMITADA,79587210-8,MINA 0,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Antofagasta,Antofagasta,Antofagasta,2101,-24.25560211,-69.13134766,Generador Industrial,,,183.74,2,Valorización,7.0,Preparación para reutilización,,,17 04 07 | Metales mezclados,17 04 07 | Metales mezclados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),,Destinatario Final,SERVILINARES SPA,Antofagasta,Antofagasta,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5474684,ALVAREZ Y ALVAREZ LIMITADA,77456660-0,ALVAREZ Y ALVAREZ LTDA,Otras industrias manufactureras,,"Elaboración y conservación de pescado, crustáceos y moluscos",C1020,Elaboración y conservación de salmónidos,C102020,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,12401,-51.7302836,-72.47151472,Generador Industrial,,,10.0,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,20 01 39 | Plásticos,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5466837.0,RECICLAJE RECREA PATAGONIA LIMITADA,RECICLAJE RECREA PATAGONIA LIMITADA,Punta Arenas,Magallanes y de la Antártica Chilena,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5474684,ALVAREZ Y ALVAREZ LIMITADA,77456660-0,ALVAREZ Y ALVAREZ LTDA,Otras industrias manufactureras,,"Elaboración y conservación de pescado, crustáceos y moluscos",C1020,Elaboración y conservación de salmónidos,C102020,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,12401,-51.7302836,-72.47151472,Generador Industrial,,,17.25,1,Eliminación,3.0,Disposición final,12.0,Vertedero,17 02 01 | Madera libre de impregnación o pinturas,17 02 01 | Madera libre de impregnación o pinturas,,17 | Residuos de la construcción y demolición,,"02 | Madera, vidrio y plástico",5466567.0,VERTEDERO MUNICIPAL DE NATALES,ILUSTRE MUNICIPALIDAD DE NATALES,Natales,Magallanes y de la Antártica Chilena,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5474160,COMPANIA GENERAL DE ELECTRICIDAD S.A.,76411321-7,CGE MAULE,Otras actividades,,"Generación, transmisión y distribución de energía eléctrica",D3510,Distribución de energía eléctrica,D351030,Maule,Talca,Talca,7101,-35.41948993,-71.66816109,Generador Industrial,,,17.03,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,17 04 07 | Metales mezclados,17 04 07 | Metales mezclados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),245025.0,RELLENO SANITARIO PARQUE EL GUANACO,RELLENOS SANITARIOS DEL MAULE S A,Teno,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5474684,ALVAREZ Y ALVAREZ LIMITADA,77456660-0,ALVAREZ Y ALVAREZ LTDA,Otras industrias manufactureras,,"Elaboración y conservación de pescado, crustáceos y moluscos",C1020,Elaboración y conservación de salmónidos,C102020,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,12401,-51.7302836,-72.47151472,Generador Industrial,,,18.25,1,Eliminación,3.0,Disposición final,12.0,Vertedero,"17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06","17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06",,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",5466567.0,VERTEDERO MUNICIPAL DE NATALES,ILUSTRE MUNICIPALIDAD DE NATALES,Natales,Magallanes y de la Antártica Chilena,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5474684,ALVAREZ Y ALVAREZ LIMITADA,77456660-0,ALVAREZ Y ALVAREZ LTDA,Otras industrias manufactureras,,"Elaboración y conservación de pescado, crustáceos y moluscos",C1020,Elaboración y conservación de salmónidos,C102020,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,12401,-51.7302836,-72.47151472,Generador Industrial,,,24.0,1,Eliminación,3.0,Disposición final,12.0,Vertedero,17 04 07 | Metales mezclados,17 04 07 | Metales mezclados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),5466567.0,VERTEDERO MUNICIPAL DE NATALES,ILUSTRE MUNICIPALIDAD DE NATALES,Natales,Magallanes y de la Antártica Chilena,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5474684,ALVAREZ Y ALVAREZ LIMITADA,77456660-0,ALVAREZ Y ALVAREZ LTDA,Otras industrias manufactureras,,"Elaboración y conservación de pescado, crustáceos y moluscos",C1020,Elaboración y conservación de salmónidos,C102020,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,12401,-51.7302836,-72.47151472,Generador Industrial,,,35.89,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5466837.0,RECICLAJE RECREA PATAGONIA LIMITADA,RECICLAJE RECREA PATAGONIA LIMITADA,Punta Arenas,Magallanes y de la Antártica Chilena,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5474684,ALVAREZ Y ALVAREZ LIMITADA,77456660-0,ALVAREZ Y ALVAREZ LTDA,Otras industrias manufactureras,,"Elaboración y conservación de pescado, crustáceos y moluscos",C1020,Elaboración y conservación de salmónidos,C102020,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,12401,-51.7302836,-72.47151472,Generador Industrial,,,60.0,1,Eliminación,3.0,Disposición final,12.0,Vertedero,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5466567.0,VERTEDERO MUNICIPAL DE NATALES,ILUSTRE MUNICIPALIDAD DE NATALES,Natales,Magallanes y de la Antártica Chilena,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5474684,ALVAREZ Y ALVAREZ LIMITADA,77456660-0,ALVAREZ Y ALVAREZ LTDA,Otras industrias manufactureras,,"Elaboración y conservación de pescado, crustáceos y moluscos",C1020,Elaboración y conservación de salmónidos,C102020,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,12401,-51.7302836,-72.47151472,Generador Industrial,,,71.03,1,Eliminación,3.0,Disposición final,12.0,Vertedero,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,911618.0,ILUSTRE MUNICIPALIDAD DE PUNTA ARENAS,I MUNICIPALIDAD DE PUNTA ARENAS,Punta Arenas,Magallanes y de la Antártica Chilena,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,2348337,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI BELLOTO,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Valparaíso,Marga Marga,Quilpué,5801,-33.04454216,-71.41806106,Generador Industrial,,,1.5,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5452216.0,RELLENO SANITARIO EL MOLLE,GESTION INTEGRAL DE RESIDUOS SPA,Valparaíso,Valparaíso,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,2348337,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI BELLOTO,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Valparaíso,Marga Marga,Quilpué,5801,-33.04454216,-71.41806106,Generador Industrial,,,8.82,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5457604.0,RELLENO SANITARIO COLIHUES LA YESCA,I MUNICIPALIDAD DE RANCAGUA,Requínoa,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,2348337,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI BELLOTO,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Valparaíso,Marga Marga,Quilpué,5801,-33.04454216,-71.41806106,Generador Industrial,,,39.259,2,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5467276.0,RECICLADOS INDUSTRIALES TALCAHUANO,RECICLADOS INDUSTRIALES S.A,Talcahuano,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,2348337,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI BELLOTO,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Valparaíso,Marga Marga,Quilpué,5801,-33.04454216,-71.41806106,Generador Industrial,,,180.86,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,3538058,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI CHILLAN,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Ñuble,Diguillín,Chillán,16101,-36.61320691,-72.10155307,Generador Industrial,,,39.063,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461859.0,SOREPA CHILLAN,SOC RECUPERADORA DE PAPEL SPA,Chillán,Ñuble,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5458187,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI CONCEPCION,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Concepción,Concepción,8101,-36.82355402,-73.0533517,Generador Industrial,,,0.66132,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,4589480.0,CEMARC SA,CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA,Concepción,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5458187,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI CONCEPCION,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Concepción,Concepción,8101,-36.82355402,-73.0533517,Generador Industrial,,,20.96893,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,33161.0,PLANTA COPIULEMU,HIDRONOR CHILE S.A,Florida,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5458187,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI CONCEPCION,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Concepción,Concepción,8101,-36.82355402,-73.0533517,Generador Industrial,,,34.24,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5453436.0,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,Los Angeles,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5458187,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI CONCEPCION,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Biobío,Concepción,Concepción,8101,-36.82355402,-73.0533517,Generador Industrial,,,41.114,2,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5467276.0,RECICLADOS INDUSTRIALES TALCAHUANO,RECICLADOS INDUSTRIALES S.A,Talcahuano,Biobío,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5440863,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI CONCHA Y TORO,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.58026406,-70.58177154,Generador Industrial,,,0.945,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5440863,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI CONCHA Y TORO,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.58026406,-70.58177154,Generador Industrial,,,4.913,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5440863,ALVI SUPERMERCADOS MAYORISTAS S.A.,96618540-6,ALVI CONCHA Y TORO,Comercio minorista,,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",G4711,"Venta al por menor en comercios de alimentos, bebidas o tabaco (supermercados e hipermercados)",G471100,Metropolitana de Santiago,Cordillera,Puente Alto,13201,-33.58026406,-70.58177154,Generador Industrial,,,51.624,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5463672,AMECO CHILE SPA,96862140-8,AMECO CHILE SA SECTOR LA NEGRA,Otras actividades,,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",N7730,Alquiler de otros tipos de maquinarias y equipos sin operario n.c.p.,N773009,Antofagasta,Antofagasta,Antofagasta,2101,-23.76723205,-70.30320024,Generador Industrial,,,4.83,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5479785.0,Relleno Sanitario Chaqueta Blanca,CONSORCIO SANTA MARTA S A,Antofagasta,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
