anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2023,0,309222,CINTAC S.A.I.C.,96705210-8,CINTAC S.A.I.C.,Otras industrias manufactureras,,Fabricación de productos metálicos para uso estructural,C2511,Fabricación de productos metálicos para uso estructural,C251100,Metropolitana de Santiago,Santiago,Maipú,13119,-33.51103859,-70.72509197,Generador Industrial,,,20.72,2,Valorización,,,,,17 04 12 | Hierro y acero galvanizados,17 04 12 | Hierro y acero galvanizados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),4989.0,PLANTA COLINA,ACEROS AZA S.A.,Colina,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5402277,LOGISTICA TRANSPORTE Y SERVICIOS LTS LIMITADA,78954200-7,CD LTS  QUILICURA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Santiago,Quilicura,13125,-33.36562957,-70.69438003,Generador Industrial,,,744.099,1,Eliminación,48.0,Pretratamiento,56.0,Residuos municipales asimilables a domiciliarios,20 01 99 | Otras fracciones no especificadas en otra categoría,20 01 99 | Otras fracciones no especificadas en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5458093.0,ESTACION DE TRANSFERENCIA CERRO LOS CONDORES,GESTION ECOLOGICA DE RESIDUOS S A,Quilicura,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,0.959199,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,2.47,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,17 02 01 | Madera libre de impregnación o pinturas,17 02 01 | Madera libre de impregnación o pinturas,,17 | Residuos de la construcción y demolición,,"02 | Madera, vidrio y plástico",5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,9.24,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03","17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",,17 | Residuos de la construcción y demolición,,09 | Otros residuos de construcción y demolición,5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,11.657,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,13.866025,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461522.0,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,Cerrillos,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,19.023114,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461522.0,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,Cerrillos,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,35.44,2,Valorización,8.0,Reciclaje,23.0,Co-procesamiento,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03,,16 | Residuos no especificados en otro capítulo de la lista,,03 | Lotes de productos fuera de especificación y productos no utilizados,5465719.0,RECYCLING LAS INDUSTRIAS,RECYCLING S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,41.520372,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,56.4,1,Eliminación,3.0,Disposición final,60.0,Sitio de Escombros de la Construcción,17 01 01 | Hormigón,17 01 01 | Hormigón,,17 | Residuos de la construcción y demolición,,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",5466772.0,BOTADERO SEMOT,SERVICIO MECANIZADO PARA MOVIMIENTO DE TIERRA LIMITADA,Puente Alto,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,71.260772,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,7803.0,RELLENO SANITARIO LOMA LOS COLORADOS,K D M  S.A.,Tiltil,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,123.72,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5467277.0,RECICLADOS INDUSTRIALES LA PINTANA,RECICLADOS INDUSTRIALES S.A,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5465120,NATURA COSMETICOS S.A,96575280-3,CD Natura,Comercio minorista,,"Otras actividades de venta al por menor no realizadas en comercios, puestos de venta o mercados",G4799,Venta al por menor por comisionistas (no dependientes de comercios),G479903,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.42929525,-70.7983289,Generador Industrial,,,225.540495,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",15 01 01 | Envases de papel y cartón,15 01 01 | Envases de papel y cartón,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461524.0,RECUPAC SUCURSAL HUECHURABA,RECUPAC S.A.,Huechuraba,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468531,NESTLE CHILE SA,90703000-8,CD NESTLE PURINA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.45111984,-70.79887618,Generador Industrial,,,0.075,2,Valorización,8.0,Reciclaje,27.0,Compostaje,"02 03 01 | Lodos de lavado, limpieza, pelado, centrifugado y separación","02 03 01 | Lodos de lavado, limpieza, pelado, centrifugado y separación",,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468531,NESTLE CHILE SA,90703000-8,CD NESTLE PURINA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.45111984,-70.79887618,Generador Industrial,,,0.23,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),43.0,Pretratamiento de madera que no contiene sustancias peligrosas,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),88827.0,RECUPAC S A,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468531,NESTLE CHILE SA,90703000-8,CD NESTLE PURINA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.45111984,-70.79887618,Generador Industrial,,,0.34,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),,,20 01 39 | Plásticos,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5480555.0,RECICLADORA 2020,RECICLADORA 2020 SPA,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468531,NESTLE CHILE SA,90703000-8,CD NESTLE PURINA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.45111984,-70.79887618,Generador Industrial,,,0.424,2,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 08 | Residuos biodegradables de cocinas y restaurantes,20 01 08 | Residuos biodegradables de cocinas y restaurantes,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461755.0,IDEA CORP SA,IDEA CORP SA,San Bernardo,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468531,NESTLE CHILE SA,90703000-8,CD NESTLE PURINA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.45111984,-70.79887618,Generador Industrial,,,0.677,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,20 01 39 | Plásticos,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5460733.0,GREENDOT,GREENDOT SPA,Buin,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468531,NESTLE CHILE SA,90703000-8,CD NESTLE PURINA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.45111984,-70.79887618,Generador Industrial,,,1.06,2,Valorización,8.0,Reciclaje,27.0,Compostaje,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5453558.0,RECICLAJES INDUSTRIALES SA,RECICLAJES INDUSTRIALES S A,Pudahuel,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468531,NESTLE CHILE SA,90703000-8,CD NESTLE PURINA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.45111984,-70.79887618,Generador Industrial,,,3.014,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,20 01 39 | Plásticos,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5480555.0,RECICLADORA 2020,RECICLADORA 2020 SPA,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
2023,0,5468531,NESTLE CHILE SA,90703000-8,CD NESTLE PURINA,Otras actividades,,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Metropolitana de Santiago,Santiago,Pudahuel,13124,-33.45111984,-70.79887618,Generador Industrial,,,3.048,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,20 01 39 | Plásticos,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5460733.0,GREENDOT,GREENDOT SPA,Buin,Metropolitana de Santiago,Chile,gi-sinader-2023-ckan.xlsx,False
