año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;id_capitulo_ler;subcapitulo_ler;id_subcapitulo_ler;nombre_ler;id_nombre_ler;ler_codigo;id_ler_codigo
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;3,8;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;09 | Otros residuos de construcción y demolición;9;17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;4; Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;170904
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;456,22;Compostaje;27;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 03 | Envases de madera;3; Envases de madera;150103
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;413,71;Relleno sanitario;11;Eliminación;1;10 | Residuos de procesos térmicos;10;01 | Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19);1;10 01 01 | Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04);1; Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04);100101
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;387,64;Relleno sanitario;11;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;2;02 02 03 | Materiales inadecuados para el consumo o la elaboración;3; Materiales inadecuados para el consumo o la elaboración;20203
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;4,5;Disposición final;3;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1; Mezclas de residuos municipales;200301
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;5,45;Relleno sanitario;11;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;02 01 03 | Residuos de tejidos de vegetales;3; Residuos de tejidos de vegetales;20103
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;5,7;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;01 | Hormigón, ladrillos, tejas y materiales cerámicos;1;17 01 01 | Hormigón;1; Hormigón;170101
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;5,89;Relleno sanitario;11;Eliminación;1;16 | Residuos no especificados en otro capítulo de la lista;16;03 | Lotes de productos fuera de especificación y productos no utilizados;3;16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03;4; Residuos inorgánicos distintos de los especificados en el código 16 03 03;160304
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;272,428;Relleno sanitario;11;Eliminación;1;04 | Residuos de las industrias del cuero, de la piel y textil;4;01 | Residuos de las industrias del cuero y de la piel;1;04 01 06 | Lodos, en particular los procedentes del tratamiento in situ de efluentes, que contienen cromo;6; Lodos, en particular los procedentes del tratamiento in situ de efluentes, que contienen cromo;40106
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;262,2225;Relleno sanitario;11;Eliminación;1;04 | Residuos de las industrias del cuero, de la piel y textil;4;01 | Residuos de las industrias del cuero y de la piel;1;04 01 08 | Residuos de piel curtida (serrajes, rebajaduras, recortes y polvo de esmerilado) que contienen cromo;8; Residuos de piel curtida (serrajes, rebajaduras, recortes y polvo de esmerilado) que contienen cromo;40108
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;7,29;Relleno sanitario;11;Eliminación;1;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;3;03 03 01 | Residuos de corteza y madera;1; Residuos de corteza y madera;30301
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;230,57;Relleno sanitario;11;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas";3;02 03 04 | Materiales inadecuados para el consumo o la elaboración;4; Materiales inadecuados para el consumo o la elaboración;20304
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;7,96;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 12 | Hierro y acero galvanizados;12; Hierro y acero galvanizados;170412
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;213,17;Relleno sanitario;11;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;02 01 02 | Residuos de tejidos de animales;2; Residuos de tejidos de animales;20102
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;194,35;Compostaje;27;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;99; Residuos municipales no especificados en otra categoría;200399
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;176,65;Compostaje;27;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas";3;02 03 05 | Lodos del tratamiento in situ de efluentes;5; Lodos del tratamiento in situ de efluentes;20305
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;10,71;Monorelleno;14;Eliminación;1;10 | Residuos de procesos térmicos;10;01 | Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19);1;10 01 01 | Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04);1; Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04);100101
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;160,02726;Relleno sanitario;11;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;08 | Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;8;19 08 01 | Residuos de cribado;1; Residuos de cribado;190801
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;150,77;Relleno sanitario;11;Eliminación;1;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;3;03 03 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;30399
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;136,2933;Relleno sanitario;11;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas";3;02 03 99 | Residuos no especificados en otra categoría;99; Residuos no especificados en otra categoría;20399
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;123,9243;Relleno sanitario;11;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;08 | Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;8;19 08 02 | Residuos de desarenado;2; Residuos de desarenado;190802
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;120,43;Compostaje;27;Valorización;2;10 | Residuos de procesos térmicos;10;01 | Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19);1;10 01 01 | Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04);1; Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04);100101
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;7,89;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40; Metales;200140
