id;año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;id_capitulo_ler;subcapitulo_ler;id_subcapitulo_ler;nombre_ler;ler_codigo
1794;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;65,077;Relleno sanitario;11;Eliminación;1;08 | Residuos de la fabricación, formulación, distribución y utilización (FFDU) de revestimientos (pinturas, barnices y esmaltes vítreos), adhesivos, sellantes y tintas de impresión;8;04 | Residuos de la FFDU de adhesivos y sellantes (incluyendo productos de impermeabilización);4;08 04 99 | Residuos no especificados en otra categoría;08 04 99 
1795;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;2015,93;Relleno sanitario;11;Eliminación;1;10 | Residuos de procesos térmicos;10;01 | Residuos de centrales eléctricas y otras plantas de combustión (excepto el capítulo 19);1;10 01 01 | Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04);10 01 01 
1796;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;243,61;Relleno sanitario;11;Eliminación;1;10 | Residuos de procesos térmicos;10;02 | Residuos de la industria del hierro y del acero;2;10 02 99 | Residuos no especificados en otra categoría;10 02 99 
1798;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;1,66;Relleno sanitario;11;Eliminación;1;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;12;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;1;12 01 01 | Limaduras y virutas de metales férreos;12 01 01 
1799;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;0,2;Relleno sanitario;11;Eliminación;1;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;12;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;1;12 01 13 | Residuos de soldadura;12 01 13 
1800;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;7,23;Relleno sanitario;11;Eliminación;1;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;12;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;1;12 01 99 | Residuos no especificados en otra categoría;12 01 99 
1850;2022;Destinatario Final;4;5465033;RECICLAJES FAREX SPA;RECICLAJES FAREX SPA;76200213-2;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desechos metálicos (chatarra);G466902;-33,486864806709;-70,701354785133;13102;Cerrillos;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,028;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 01 | Cobre, bronce, latón;17 04 01 
1801;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;0,52;Relleno sanitario;11;Eliminación;1;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 01 | Envases de papel y cartón;15 01 01 
1803;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;1,73;Relleno sanitario;11;Eliminación;1;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 03 | Envases de madera;15 01 03 
1804;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;1,631;Relleno sanitario;11;Eliminación;1;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;02 | Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras;2;15 02 03 | Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras distintos de los especificados en el código 15 02 02;15 02 03 
1805;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;2,605;Relleno sanitario;11;Eliminación;1;16 | Residuos no especificados en otro capítulo de la lista;16;02 | Residuos de equipos eléctricos y electrónicos;2;16 02 14 | Equipos desechados distintos de los especificados en los códigos 16 02 09 a 16 02 13;16 02 14 
1806;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;157,53;Relleno sanitario;11;Eliminación;1;16 | Residuos no especificados en otro capítulo de la lista;16;03 | Lotes de productos fuera de especificación y productos no utilizados;3;16 03 04 | Residuos inorgánicos distintos de los especificados en el código 16 03 03;16 03 04 
1807;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;468,46;Relleno sanitario;11;Eliminación;1;16 | Residuos no especificados en otro capítulo de la lista;16;03 | Lotes de productos fuera de especificación y productos no utilizados;3;16 03 06 | Residuos orgánicos distintos de los especificados en el código 16 03 05;16 03 06 
1808;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;149,877;Relleno sanitario;11;Eliminación;1;16 | Residuos no especificados en otro capítulo de la lista;16;10 | Residuos líquidos acuosos destinados a plantas de tratamiento externas;10;16 10 04 | Concentrados acuosos distintos de los especificados en el código 16 10 03;16 10 04 
1809;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;192,835;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;01 | Hormigón, ladrillos, tejas y materiales cerámicos;1;17 01 07 | Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06;17 01 07 
1812;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;14,661;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;02 | Madera, vidrio y plástico;2;17 02 03 | Otros Plástico no especificados en los códigos 17 02 07, 17 02 08, 17 02 09 y 17 02 10;17 02 03 
1813;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;12,508;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 07 | Metales mezclados;17 04 07 
1814;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;0,261;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;06 | Materiales de aislamiento y materiales de construcción que no contienen amianto (asbesto);6;17 06 04 | Materiales de aislamiento distintos de los especificados en los códigos 17 06 01 y 17 06 03;17 06 04 
1815;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;2800,093;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;09 | Otros residuos de construcción y demolición;9;17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;17 09 04 
1816;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;510,02742;Relleno sanitario;11;Eliminación;1;18 | Residuos de servicios médicos o veterinarios o de investigación asociada (salvo los residuos de cocina y de restaurante no procedentes directamente de la prestación de cuidados sanitarios);18;01 | Residuos de maternidades, del diagnóstico, tratamiento o prevención de enfermedades humanas;1;18 01 04 | Residuos cuya recogida y eliminación no es objeto de requisitos especiales para prevenir infecciones (por ejemplo, vendajes, vaciados de yeso, ropa blanca, ropa desechable, pañales);18 01 04 
1817;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;443,453931;Relleno sanitario;11;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;08 | Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;8;19 08 01 | Residuos de cribado;19 08 01 
1818;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;364,095181;Relleno sanitario;11;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;08 | Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;8;19 08 02 | Residuos de desarenado;19 08 02 
1819;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;12,35;Relleno sanitario;11;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;08 | Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;8;19 08 09 | Mezclas de grasas y aceites procedentes de la separación de agua/sustancias aceitosas que contienen sólo aceites y grasa;19 08 09 
1820;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;635,98;Relleno sanitario;11;Eliminación;1;19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;08 | Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;8;19 08 14 | Lodos procedentes de otros tratamientos de aguas residuales industriales, distintos de los especificados en el código 19 08 13;19 08 14 
1821;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;25,2238;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;20 01 01 
1822;2022;Destinatario Final;4;33161;PLANTA COPIULEMU;HIDRONOR CHILE S.A;96607990-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-36,863902346883;-72,856266512602;8104;Florida;Concepción;Biobío;Gestores de residuos;15;1;27,59;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 08 | Residuos biodegradables de cocinas y restaurantes;20 01 08 
