anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2022,,5440322,MINERA ANTUCOYA,76079669-7,MINERA ANTUCOYA,Minería,4.0,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Antofagasta,Antofagasta,Mejillones,2102,-22.622444473777,-69.838470110231,Destinatario Final,,1,316.25,1,Eliminación,,,11,Relleno sanitario,20 03 01 ,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5485519,I MUNICIPALIDAD DE ILLAPEL,69041200-4,Vertedero Municipal Quebrada Lo Gallardo,Otras actividades,20.0,Almacenamiento y depósito,H5210,Otros servicios de almacenamiento y depósito n.c.p.,H521009,Coquimbo,Choapa,Illapel,4201,-31.6200343,-71.1454348,Destinatario Final,,1,1.0,1,Eliminación,,,12,Vertedero,17 02 01 ,17 02 01 | Madera libre de impregnación o pinturas,17,17 | Residuos de la construcción y demolición,2,"02 | Madera, vidrio y plástico",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5452838,GESTION INTEGRAL DE RESIDUOS GEOBARRA EXINS S.A.,76562260-3,GEOBARRA EXINS LTDA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de desperdicios y desechos metálicos,E383001,Libertador Gral. Bernardo O'Higgins,Cachapoal,Rengo,6115,-34.350119067544,-70.842300871787,Destinatario Final,,1,69.755,2,Valorización,,,22,Reciclaje de Residuos voluminosos,17 09 04 ,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5452838,GESTION INTEGRAL DE RESIDUOS GEOBARRA EXINS S.A.,76562260-3,GEOBARRA EXINS LTDA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de desperdicios y desechos metálicos,E383001,Libertador Gral. Bernardo O'Higgins,Cachapoal,Rengo,6115,-34.350119067544,-70.842300871787,Destinatario Final,,1,0.042,2,Valorización,,,22,Reciclaje de Residuos voluminosos,20 03 07 ,20 03 07 | Residuos voluminosos (incluidos muebles),20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5452838,GESTION INTEGRAL DE RESIDUOS GEOBARRA EXINS S.A.,76562260-3,GEOBARRA EXINS LTDA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de desperdicios y desechos metálicos,E383001,Libertador Gral. Bernardo O'Higgins,Cachapoal,Rengo,6115,-34.350119067544,-70.842300871787,Destinatario Final,,1,3435.1,1,Eliminación,,,11,Relleno sanitario,01 03 99 ,01 03 99 | Residuos no especificados en otra categoría,1,"01 | Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales",3,03 | Residuos de la transformación física y química de minerales metálicos,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,14.25,1,Eliminación,,,3,Disposición final,02 03 04 ,02 03 04 | Materiales inadecuados para el consumo o la elaboración,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",3,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5477453,TRABUN INGENIERIA AMBIENTAL Y CONSTRUCCION SPA,76329535-4,BOTADERO TRABUN,Construcción,16.0,Preparación del terreno,F4312,Preparación del terreno,F431200,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.551511739694,-70.750118784159,Destinatario Final,,1,10889.48464,1,Eliminación,,,60,Sitio de Escombros de la Construcción,17 09 04 ,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,522.05,1,Eliminación,,,11,Relleno sanitario,02 03 01 ,"02 03 01 | Lodos de lavado, limpieza, pelado, centrifugado y separación",2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",3,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,1967.812,1,Eliminación,,,11,Relleno sanitario,02 03 04 ,02 03 04 | Materiales inadecuados para el consumo o la elaboración,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",3,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,18.24,1,Eliminación,,,11,Relleno sanitario,02 03 99 ,02 03 99 | Residuos no especificados en otra categoría,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",3,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,113.21,1,Eliminación,,,11,Relleno sanitario,17 02 01 ,17 02 01 | Madera libre de impregnación o pinturas,17,17 | Residuos de la construcción y demolición,2,"02 | Madera, vidrio y plástico",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,5.8,1,Eliminación,,,11,Relleno sanitario,17 09 04 ,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,7.383,1,Eliminación,,,11,Relleno sanitario,18 01 01 ,18 01 01 | Objetos cortantes y punzantes (excepto el código 18 01 03),18,18 | Residuos de servicios médicos o veterinarios o de investigación asociada (salvo los residuos de cocina y de restaurante no procedentes directamente de la prestación de cuidados sanitarios),1,"01 | Residuos de maternidades, del diagnóstico, tratamiento o prevención de enfermedades humanas",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,7.86,1,Eliminación,,,11,Relleno sanitario,20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,2.75,1,Eliminación,,,11,Relleno sanitario,20 01 39 ,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,32356.415,1,Eliminación,,,11,Relleno sanitario,20 03 01 ,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,101.49,1,Eliminación,,,12,Vertedero,02 03 04 ,02 03 04 | Materiales inadecuados para el consumo o la elaboración,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",3,"03 | Residuos de la preparación y elaboración de frutas, hortalizas, cereales, aceites comestibles, cacao, café, té y tabaco; producción de conservas; producción de levadura y extracto de levadura, preparación y fermentación de melazas",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,608.18,1,Eliminación,,,12,Vertedero,17 01 01 ,17 01 01 | Hormigón,17,17 | Residuos de la construcción y demolición,1,"01 | Hormigón, ladrillos, tejas y materiales cerámicos",,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,0.63,1,Eliminación,,,12,Vertedero,20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464026,SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA,78398090-8,RELLENO SANITARIO SAN ROQUE,Gestores de residuos,15.0,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,Maule,Talca,San Clemente,7109,-35.591869831262,-71.418142487369,Destinatario Final,,1,3.62,1,Eliminación,,,12,Vertedero,20 01 39 ,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5477453,TRABUN INGENIERIA AMBIENTAL Y CONSTRUCCION SPA,76329535-4,BOTADERO TRABUN,Construcción,16.0,Preparación del terreno,F4312,Preparación del terreno,F431200,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.551511739694,-70.750118784159,Destinatario Final,,1,57.6,5,Recolección,,,50,Pretratamiento de Residuos Voluminosos,17 09 04 ,"17 09 04 | Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03",17,17 | Residuos de la construcción y demolición,9,09 | Otros residuos de construcción y demolición,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5477453,TRABUN INGENIERIA AMBIENTAL Y CONSTRUCCION SPA,76329535-4,BOTADERO TRABUN,Construcción,16.0,Preparación del terreno,F4312,Preparación del terreno,F431200,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.551511739694,-70.750118784159,Destinatario Final,,1,247.72,2,Valorización,,,8,Reciclaje,10 09 03 ,10 09 03 | Escorias de horno,10,10 | Residuos de procesos térmicos,9,09 | Residuos de la fundición de piezas férreas,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5477453,TRABUN INGENIERIA AMBIENTAL Y CONSTRUCCION SPA,76329535-4,BOTADERO TRABUN,Construcción,16.0,Preparación del terreno,F4312,Preparación del terreno,F431200,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.551511739694,-70.750118784159,Destinatario Final,,1,7.6,2,Valorización,,,8,Reciclaje,20 01 38 ,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5477453,TRABUN INGENIERIA AMBIENTAL Y CONSTRUCCION SPA,76329535-4,BOTADERO TRABUN,Construcción,16.0,Preparación del terreno,F4312,Preparación del terreno,F431200,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.551511739694,-70.750118784159,Destinatario Final,,1,302.77,1,Eliminación,,,11,Relleno sanitario,10 09 03 ,10 09 03 | Escorias de horno,10,10 | Residuos de procesos térmicos,9,09 | Residuos de la fundición de piezas férreas,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5477453,TRABUN INGENIERIA AMBIENTAL Y CONSTRUCCION SPA,76329535-4,BOTADERO TRABUN,Construcción,16.0,Preparación del terreno,F4312,Preparación del terreno,F431200,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.551511739694,-70.750118784159,Destinatario Final,,1,606.495,1,Eliminación,,,11,Relleno sanitario,12 01 02 ,12 01 02 | Polvo y partículas de metales férreos,12,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5477453,TRABUN INGENIERIA AMBIENTAL Y CONSTRUCCION SPA,76329535-4,BOTADERO TRABUN,Construcción,16.0,Preparación del terreno,F4312,Preparación del terreno,F431200,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.551511739694,-70.750118784159,Destinatario Final,,1,60.946,1,Eliminación,,,11,Relleno sanitario,12 01 99 ,12 01 99 | Residuos no especificados en otra categoría,12,12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos,1,01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5477453,TRABUN INGENIERIA AMBIENTAL Y CONSTRUCCION SPA,76329535-4,BOTADERO TRABUN,Construcción,16.0,Preparación del terreno,F4312,Preparación del terreno,F431200,Metropolitana de Santiago,Maipo,San Bernardo,13401,-33.551511739694,-70.750118784159,Destinatario Final,,1,102.46,1,Eliminación,,,11,Relleno sanitario,16 11 04 ,"16 11 04 | Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03",16,16 | Residuos no especificados en otro capítulo de la lista,11,11 | Residuos de revestimientos de hornos y refractarios,,,,,,,df-sinader-2022-ckan.csv,False
